fid,start_BusName,end_BusName,start_lat,start_lon,end_lat,end_lon,voltage,polarity,start_option,end_option,rid
958,8CLAY_360688,8HAYWOOD TN_360542,33.47863869,-88.74043971,35.54308246,-89.19654872,500,ac,default,default,8CLAY_360688-8HAYWOOD_TN_360542
959,8CLAY_360688,8HIWASSEE TN_360110,33.47863869,-88.74043971,35.60032498,-84.78911434,500,ac,default,default,8CLAY_360688-8HIWASSEE_TN_360110
960,8CLAY_360688,8JACKSON TN_360019,33.47863869,-88.74043971,35.70901203,-88.79407261,500,ac,default,default,8CLAY_360688-8JACKSON_TN_360019
961,8CLAY_360688,8JVILLE FP_360037,33.47863869,-88.74043971,36.02382902,-87.98154082,500,ac,default,default,8CLAY_360688-8JVILLE_FP_360037
962,8CLAY_360688,8LAG CRK CC_360615,33.47863869,-88.74043971,35.65702785,-89.39460044,500,ac,default,default,8CLAY_360688-8LAG_CRK_CC_360615
963,8CLAY_360688,8LAG CRK CT_360568,33.47863869,-88.74043971,36.27534882,-88.83423675,500,ac,default,default,8CLAY_360688-8LAG_CRK_CT_360568
964,8CLAY_360688,8LIMESTONE_360088,33.47863869,-88.74043971,34.71890958,-86.84630969,500,ac,default,default,8CLAY_360688-8LIMESTONE_360088
965,8CLAY_360688,8MADISON AL_360060,33.47863869,-88.74043971,34.79577878,-86.52158584,500,ac,default,default,8CLAY_360688-8MADISON_AL_360060
966,8CLAY_360688,8MAGNOL CC1_360613,33.47863869,-88.74043971,34.8287922,-89.20041124,500,ac,default,default,8CLAY_360688-8MAGNOL_CC1_360613
967,8CLAY_360688,8MARSHALL KY_360015,33.47863869,-88.74043971,37.02455006,-88.39384277,500,ac,default,default,8CLAY_360688-8MARSHALL_KY_360015
968,8CLAY_360688,8MAURY TN_360050,33.47863869,-88.74043971,35.672863,-87.01861625,500,ac,default,default,8CLAY_360688-8MAURY_TN_360050
969,8CLAY_360688,8MONTGOMERY_360044,33.47863869,-88.74043971,36.59438524,-87.25325857,500,ac,default,default,8CLAY_360688-8MONTGOMERY_360044
970,8CLAY_360688,8PARADIS CC5_360185,33.47863869,-88.74043971,37.25966758,-86.97670194,500,ac,default,default,8CLAY_360688-8PARADIS_CC5_360185
971,8CLAY_360688,8PARADISE CC_360117,33.47863869,-88.74043971,37.259697,-86.976991,500,ac,default,default,8CLAY_360688-8PARADISE_CC_360117
972,8CLAY_360688,8PHIPPS B NP_360102,33.47863869,-88.74043971,36.46070569,-82.80788409,500,ac,default,default,8CLAY_360688-8PHIPPS_B_NP_360102
973,8CLAY_360688,8PIN HOOK TN_360581,33.47863869,-88.74043971,36.04646628,-86.60595108,500,ac,default,default,8CLAY_360688-8PIN_HOOK_TN_360581
974,8CLAY_360688,8PLATEAU TN_360077,33.47863869,-88.74043971,36.05858036,-85.14194112,500,ac,default,default,8CLAY_360688-8PLATEAU_TN_360077
975,8CLAY_360688,8RACCOON MTN_360079,33.47863869,-88.74043971,35.05681146,-85.38724619,500,ac,default,default,8CLAY_360688-8RACCOON_MTN_360079
976,8CLAY_360688,8RUTHERFORD_360010,33.47863869,-88.74043971,35.82791498,-86.59841524,500,ac,default,default,8CLAY_360688-8RUTHERFORD_360010
977,8CLAY_360688,8SEQUOYAH NP_360081,33.47863869,-88.74043971,35.22706031,-85.09419774,500,ac,default,default,8CLAY_360688-8SEQUOYAH_NP_360081
978,8CLAY_360688,8SHELBY TN_360021,33.47863869,-88.74043971,35.38606284,-89.80340294,500,ac,default,default,8CLAY_360688-8SHELBY_TN_360021
979,8CLAY_360688,8TRICO STEEL_360014,33.47863869,-88.74043971,34.60872576,-87.05506218,500,ac,default,default,8CLAY_360688-8TRICO_STEEL_360014
980,8CLAY_360688,8UNION MS_360033,33.47863869,-88.74043971,34.37783096,-88.85850114,500,ac,default,default,8CLAY_360688-8UNION_MS_360033
981,8CLAY_360688,8VOLUNTEER_360097,33.47863869,-88.74043971,36.1219789,-83.81482256,500,ac,default,default,8CLAY_360688-8VOLUNTEER_360097
982,8CLAY_360688,8WEST POINT_360035,33.47863869,-88.74043971,33.63551392,-88.65363834,500,ac,default,default,8CLAY_360688-8WEST_POINT_360035
983,8CLAY_360688,8WID CRK FP_360065,33.47863869,-88.74043971,34.88726197,-85.75423778,500,ac,default,default,8CLAY_360688-8WID_CRK_FP_360065
984,8CLAY_360688,8WILSON TN_360071,33.47863869,-88.74043971,36.2052377,-86.46506033,500,ac,default,default,8CLAY_360688-8WILSON_TN_360071
985,8COGEN CALED_360606,8CUMBERLAND_360040,33.64779158,-88.31593565,36.3921331,-87.65747953,500,ac,default,default,8COGEN_CALED_360606-8CUMBERLAND_360040
986,8COGEN CALED_360606,8DAVIDSON TN_360048,33.64779158,-88.31593565,36.06703747,-86.9841046,500,ac,default,default,8COGEN_CALED_360606-8DAVIDSON_TN_360048
987,8COGEN CALED_360606,8E POINT AL_360058,33.64779158,-88.31593565,34.19181783,-86.74805975,500,ac,default,default,8COGEN_CALED_360606-8E_POINT_AL_360058
988,8COGEN CALED_360606,8FRANKLIN TN_360069,33.64779158,-88.31593565,35.33506701,-86.11727644,500,ac,default,default,8COGEN_CALED_360606-8FRANKLIN_TN_360069
989,8COGEN CALED_360606,8GLEASON CT_360582,33.64779158,-88.31593565,36.24522988,-88.6114255,500,ac,default,default,8COGEN_CALED_360606-8GLEASON_CT_360582
990,8COGEN CALED_360606,8HAYWOOD TN_360542,33.64779158,-88.31593565,35.54308246,-89.19654872,500,ac,default,default,8COGEN_CALED_360606-8HAYWOOD_TN_360542
991,8COGEN CALED_360606,8HIWASSEE TN_360110,33.64779158,-88.31593565,35.60032498,-84.78911434,500,ac,default,default,8COGEN_CALED_360606-8HIWASSEE_TN_360110
992,8COGEN CALED_360606,8JACKSON TN_360019,33.64779158,-88.31593565,35.70901203,-88.79407261,500,ac,default,default,8COGEN_CALED_360606-8JACKSON_TN_360019
993,8COGEN CALED_360606,8JVILLE FP_360037,33.64779158,-88.31593565,36.02382902,-87.98154082,500,ac,default,default,8COGEN_CALED_360606-8JVILLE_FP_360037
994,8COGEN CALED_360606,8LAG CRK CC_360615,33.64779158,-88.31593565,35.65702785,-89.39460044,500,ac,default,default,8COGEN_CALED_360606-8LAG_CRK_CC_360615
995,8COGEN CALED_360606,8LAG CRK CT_360568,33.64779158,-88.31593565,36.27534882,-88.83423675,500,ac,default,default,8COGEN_CALED_360606-8LAG_CRK_CT_360568
996,8COGEN CALED_360606,8LIMESTONE_360088,33.64779158,-88.31593565,34.71890958,-86.84630969,500,ac,default,default,8COGEN_CALED_360606-8LIMESTONE_360088
997,8COGEN CALED_360606,8MADISON AL_360060,33.64779158,-88.31593565,34.79577878,-86.52158584,500,ac,default,default,8COGEN_CALED_360606-8MADISON_AL_360060
998,8COGEN CALED_360606,8MAGNOL CC1_360613,33.64779158,-88.31593565,34.8287922,-89.20041124,500,ac,default,default,8COGEN_CALED_360606-8MAGNOL_CC1_360613
999,8COGEN CALED_360606,8MARSHALL KY_360015,33.64779158,-88.31593565,37.02455006,-88.39384277,500,ac,default,default,8COGEN_CALED_360606-8MARSHALL_KY_360015
1000,8COGEN CALED_360606,8MAURY TN_360050,33.64779158,-88.31593565,35.672863,-87.01861625,500,ac,default,default,8COGEN_CALED_360606-8MAURY_TN_360050
1001,8COGEN CALED_360606,8MONTGOMERY_360044,33.64779158,-88.31593565,36.59438524,-87.25325857,500,ac,default,default,8COGEN_CALED_360606-8MONTGOMERY_360044
1002,8COGEN CALED_360606,8PARADIS CC5_360185,33.64779158,-88.31593565,37.25966758,-86.97670194,500,ac,default,default,8COGEN_CALED_360606-8PARADIS_CC5_360185
1003,8COGEN CALED_360606,8PARADISE CC_360117,33.64779158,-88.31593565,37.259697,-86.976991,500,ac,default,default,8COGEN_CALED_360606-8PARADISE_CC_360117
1004,8COGEN CALED_360606,8PHIPPS B NP_360102,33.64779158,-88.31593565,36.46070569,-82.80788409,500,ac,default,default,8COGEN_CALED_360606-8PHIPPS_B_NP_360102
1005,8COGEN CALED_360606,8PIN HOOK TN_360581,33.64779158,-88.31593565,36.04646628,-86.60595108,500,ac,default,default,8COGEN_CALED_360606-8PIN_HOOK_TN_360581
1006,8COGEN CALED_360606,8PLATEAU TN_360077,33.64779158,-88.31593565,36.05858036,-85.14194112,500,ac,default,default,8COGEN_CALED_360606-8PLATEAU_TN_360077
1007,8COGEN CALED_360606,8RACCOON MTN_360079,33.64779158,-88.31593565,35.05681146,-85.38724619,500,ac,default,default,8COGEN_CALED_360606-8RACCOON_MTN_360079
1008,8COGEN CALED_360606,8RUTHERFORD_360010,33.64779158,-88.31593565,35.82791498,-86.59841524,500,ac,default,default,8COGEN_CALED_360606-8RUTHERFORD_360010
1009,8COGEN CALED_360606,8SEQUOYAH NP_360081,33.64779158,-88.31593565,35.22706031,-85.09419774,500,ac,default,default,8COGEN_CALED_360606-8SEQUOYAH_NP_360081
1010,8COGEN CALED_360606,8SHELBY TN_360021,33.64779158,-88.31593565,35.38606284,-89.80340294,500,ac,default,default,8COGEN_CALED_360606-8SHELBY_TN_360021
1011,8COGEN CALED_360606,8TRICO STEEL_360014,33.64779158,-88.31593565,34.60872576,-87.05506218,500,ac,default,default,8COGEN_CALED_360606-8TRICO_STEEL_360014
1012,8COGEN CALED_360606,8UNION MS_360033,33.64779158,-88.31593565,34.37783096,-88.85850114,500,ac,default,default,8COGEN_CALED_360606-8UNION_MS_360033
1013,8COGEN CALED_360606,8VOLUNTEER_360097,33.64779158,-88.31593565,36.1219789,-83.81482256,500,ac,default,default,8COGEN_CALED_360606-8VOLUNTEER_360097
1014,8COGEN CALED_360606,8WEST POINT_360035,33.64779158,-88.31593565,33.63551392,-88.65363834,500,ac,default,default,8COGEN_CALED_360606-8WEST_POINT_360035
1015,8COGEN CALED_360606,8WID CRK FP_360065,33.64779158,-88.31593565,34.88726197,-85.75423778,500,ac,default,default,8COGEN_CALED_360606-8WID_CRK_FP_360065
1016,8COGEN CALED_360606,8WILSON TN_360071,33.64779158,-88.31593565,36.2052377,-86.46506033,500,ac,default,default,8COGEN_CALED_360606-8WILSON_TN_360071
1017,8CUMBERLAND_360040,8DAVIDSON TN_360048,36.3921331,-87.65747953,36.06703747,-86.9841046,500,ac,default,default,8CUMBERLAND_360040-8DAVIDSON_TN_360048
1018,8CUMBERLAND_360040,8E POINT AL_360058,36.3921331,-87.65747953,34.19181783,-86.74805975,500,ac,default,default,8CUMBERLAND_360040-8E_POINT_AL_360058
1019,8CUMBERLAND_360040,8FRANKLIN TN_360069,36.3921331,-87.65747953,35.33506701,-86.11727644,500,ac,default,default,8CUMBERLAND_360040-8FRANKLIN_TN_360069
1020,8CUMBERLAND_360040,8GLEASON CT_360582,36.3921331,-87.65747953,36.24522988,-88.6114255,500,ac,default,default,8CUMBERLAND_360040-8GLEASON_CT_360582
1021,8CUMBERLAND_360040,8HAYWOOD TN_360542,36.3921331,-87.65747953,35.54308246,-89.19654872,500,ac,default,default,8CUMBERLAND_360040-8HAYWOOD_TN_360542
1022,8CUMBERLAND_360040,8HIWASSEE TN_360110,36.3921331,-87.65747953,35.60032498,-84.78911434,500,ac,default,default,8CUMBERLAND_360040-8HIWASSEE_TN_360110
1023,8CUMBERLAND_360040,8JACKSON TN_360019,36.3921331,-87.65747953,35.70901203,-88.79407261,500,ac,default,default,8CUMBERLAND_360040-8JACKSON_TN_360019
1024,8CUMBERLAND_360040,8JVILLE FP_360037,36.3921331,-87.65747953,36.02382902,-87.98154082,500,ac,default,default,8CUMBERLAND_360040-8JVILLE_FP_360037
1025,8CUMBERLAND_360040,8LAG CRK CC_360615,36.3921331,-87.65747953,35.65702785,-89.39460044,500,ac,default,default,8CUMBERLAND_360040-8LAG_CRK_CC_360615
1026,8CUMBERLAND_360040,8LAG CRK CT_360568,36.3921331,-87.65747953,36.27534882,-88.83423675,500,ac,default,default,8CUMBERLAND_360040-8LAG_CRK_CT_360568
1027,8CUMBERLAND_360040,8LIMESTONE_360088,36.3921331,-87.65747953,34.71890958,-86.84630969,500,ac,default,default,8CUMBERLAND_360040-8LIMESTONE_360088
1028,8CUMBERLAND_360040,8MADISON AL_360060,36.3921331,-87.65747953,34.79577878,-86.52158584,500,ac,default,default,8CUMBERLAND_360040-8MADISON_AL_360060
1029,8CUMBERLAND_360040,8MAGNOL CC1_360613,36.3921331,-87.65747953,34.8287922,-89.20041124,500,ac,default,default,8CUMBERLAND_360040-8MAGNOL_CC1_360613
1030,8CUMBERLAND_360040,8MARSHALL KY_360015,36.3921331,-87.65747953,37.02455006,-88.39384277,500,ac,default,default,8CUMBERLAND_360040-8MARSHALL_KY_360015
1031,8CUMBERLAND_360040,8MAURY TN_360050,36.3921331,-87.65747953,35.672863,-87.01861625,500,ac,default,default,8CUMBERLAND_360040-8MAURY_TN_360050
1032,8CUMBERLAND_360040,8MONTGOMERY_360044,36.3921331,-87.65747953,36.59438524,-87.25325857,500,ac,default,default,8CUMBERLAND_360040-8MONTGOMERY_360044
1033,8CUMBERLAND_360040,8PARADIS CC5_360185,36.3921331,-87.65747953,37.25966758,-86.97670194,500,ac,default,default,8CUMBERLAND_360040-8PARADIS_CC5_360185
1034,8CUMBERLAND_360040,8PARADISE CC_360117,36.3921331,-87.65747953,37.259697,-86.976991,500,ac,default,default,8CUMBERLAND_360040-8PARADISE_CC_360117
1035,8CUMBERLAND_360040,8PHIPPS B NP_360102,36.3921331,-87.65747953,36.46070569,-82.80788409,500,ac,default,default,8CUMBERLAND_360040-8PHIPPS_B_NP_360102
1036,8CUMBERLAND_360040,8PIN HOOK TN_360581,36.3921331,-87.65747953,36.04646628,-86.60595108,500,ac,default,default,8CUMBERLAND_360040-8PIN_HOOK_TN_360581
1037,8CUMBERLAND_360040,8PLATEAU TN_360077,36.3921331,-87.65747953,36.05858036,-85.14194112,500,ac,default,default,8CUMBERLAND_360040-8PLATEAU_TN_360077
1038,8CUMBERLAND_360040,8RACCOON MTN_360079,36.3921331,-87.65747953,35.05681146,-85.38724619,500,ac,default,default,8CUMBERLAND_360040-8RACCOON_MTN_360079
1039,8CUMBERLAND_360040,8RUTHERFORD_360010,36.3921331,-87.65747953,35.82791498,-86.59841524,500,ac,default,default,8CUMBERLAND_360040-8RUTHERFORD_360010
1040,8CUMBERLAND_360040,8SEQUOYAH NP_360081,36.3921331,-87.65747953,35.22706031,-85.09419774,500,ac,default,default,8CUMBERLAND_360040-8SEQUOYAH_NP_360081
1041,8CUMBERLAND_360040,8SHELBY TN_360021,36.3921331,-87.65747953,35.38606284,-89.80340294,500,ac,default,default,8CUMBERLAND_360040-8SHELBY_TN_360021
1042,8CUMBERLAND_360040,8TRICO STEEL_360014,36.3921331,-87.65747953,34.60872576,-87.05506218,500,ac,default,default,8CUMBERLAND_360040-8TRICO_STEEL_360014
1043,8CUMBERLAND_360040,8UNION MS_360033,36.3921331,-87.65747953,34.37783096,-88.85850114,500,ac,default,default,8CUMBERLAND_360040-8UNION_MS_360033
1044,8CUMBERLAND_360040,8VOLUNTEER_360097,36.3921331,-87.65747953,36.1219789,-83.81482256,500,ac,default,default,8CUMBERLAND_360040-8VOLUNTEER_360097
1045,8CUMBERLAND_360040,8WEST POINT_360035,36.3921331,-87.65747953,33.63551392,-88.65363834,500,ac,default,default,8CUMBERLAND_360040-8WEST_POINT_360035
1046,8CUMBERLAND_360040,8WID CRK FP_360065,36.3921331,-87.65747953,34.88726197,-85.75423778,500,ac,default,default,8CUMBERLAND_360040-8WID_CRK_FP_360065
1047,8CUMBERLAND_360040,8WILSON TN_360071,36.3921331,-87.65747953,36.2052377,-86.46506033,500,ac,default,default,8CUMBERLAND_360040-8WILSON_TN_360071
1048,8DAVIDSON TN_360048,8E POINT AL_360058,36.06703747,-86.9841046,34.19181783,-86.74805975,500,ac,default,default,8DAVIDSON_TN_360048-8E_POINT_AL_360058
1049,8DAVIDSON TN_360048,8FRANKLIN TN_360069,36.06703747,-86.9841046,35.33506701,-86.11727644,500,ac,default,default,8DAVIDSON_TN_360048-8FRANKLIN_TN_360069
1050,8DAVIDSON TN_360048,8GLEASON CT_360582,36.06703747,-86.9841046,36.24522988,-88.6114255,500,ac,default,default,8DAVIDSON_TN_360048-8GLEASON_CT_360582
1051,8DAVIDSON TN_360048,8HAYWOOD TN_360542,36.06703747,-86.9841046,35.54308246,-89.19654872,500,ac,default,default,8DAVIDSON_TN_360048-8HAYWOOD_TN_360542
1052,8DAVIDSON TN_360048,8HIWASSEE TN_360110,36.06703747,-86.9841046,35.60032498,-84.78911434,500,ac,default,default,8DAVIDSON_TN_360048-8HIWASSEE_TN_360110
1053,8DAVIDSON TN_360048,8JACKSON TN_360019,36.06703747,-86.9841046,35.70901203,-88.79407261,500,ac,default,default,8DAVIDSON_TN_360048-8JACKSON_TN_360019
1054,8DAVIDSON TN_360048,8JVILLE FP_360037,36.06703747,-86.9841046,36.02382902,-87.98154082,500,ac,default,default,8DAVIDSON_TN_360048-8JVILLE_FP_360037
1055,8DAVIDSON TN_360048,8LAG CRK CC_360615,36.06703747,-86.9841046,35.65702785,-89.39460044,500,ac,default,default,8DAVIDSON_TN_360048-8LAG_CRK_CC_360615
1056,8DAVIDSON TN_360048,8LAG CRK CT_360568,36.06703747,-86.9841046,36.27534882,-88.83423675,500,ac,default,default,8DAVIDSON_TN_360048-8LAG_CRK_CT_360568
1057,8DAVIDSON TN_360048,8LIMESTONE_360088,36.06703747,-86.9841046,34.71890958,-86.84630969,500,ac,default,default,8DAVIDSON_TN_360048-8LIMESTONE_360088
1058,8DAVIDSON TN_360048,8MADISON AL_360060,36.06703747,-86.9841046,34.79577878,-86.52158584,500,ac,default,default,8DAVIDSON_TN_360048-8MADISON_AL_360060
1059,8DAVIDSON TN_360048,8MAGNOL CC1_360613,36.06703747,-86.9841046,34.8287922,-89.20041124,500,ac,default,default,8DAVIDSON_TN_360048-8MAGNOL_CC1_360613
1060,8DAVIDSON TN_360048,8MARSHALL KY_360015,36.06703747,-86.9841046,37.02455006,-88.39384277,500,ac,default,default,8DAVIDSON_TN_360048-8MARSHALL_KY_360015
1061,8DAVIDSON TN_360048,8MAURY TN_360050,36.06703747,-86.9841046,35.672863,-87.01861625,500,ac,default,default,8DAVIDSON_TN_360048-8MAURY_TN_360050
1062,8DAVIDSON TN_360048,8MONTGOMERY_360044,36.06703747,-86.9841046,36.59438524,-87.25325857,500,ac,default,default,8DAVIDSON_TN_360048-8MONTGOMERY_360044
1063,8DAVIDSON TN_360048,8PARADIS CC5_360185,36.06703747,-86.9841046,37.25966758,-86.97670194,500,ac,default,default,8DAVIDSON_TN_360048-8PARADIS_CC5_360185
1064,8DAVIDSON TN_360048,8PARADISE CC_360117,36.06703747,-86.9841046,37.259697,-86.976991,500,ac,default,default,8DAVIDSON_TN_360048-8PARADISE_CC_360117
1065,8DAVIDSON TN_360048,8PHIPPS B NP_360102,36.06703747,-86.9841046,36.46070569,-82.80788409,500,ac,default,default,8DAVIDSON_TN_360048-8PHIPPS_B_NP_360102
1066,8DAVIDSON TN_360048,8PIN HOOK TN_360581,36.06703747,-86.9841046,36.04646628,-86.60595108,500,ac,default,default,8DAVIDSON_TN_360048-8PIN_HOOK_TN_360581
1067,8DAVIDSON TN_360048,8PLATEAU TN_360077,36.06703747,-86.9841046,36.05858036,-85.14194112,500,ac,default,default,8DAVIDSON_TN_360048-8PLATEAU_TN_360077
1068,8DAVIDSON TN_360048,8RACCOON MTN_360079,36.06703747,-86.9841046,35.05681146,-85.38724619,500,ac,default,default,8DAVIDSON_TN_360048-8RACCOON_MTN_360079
1069,8DAVIDSON TN_360048,8RUTHERFORD_360010,36.06703747,-86.9841046,35.82791498,-86.59841524,500,ac,default,default,8DAVIDSON_TN_360048-8RUTHERFORD_360010
1070,8DAVIDSON TN_360048,8SEQUOYAH NP_360081,36.06703747,-86.9841046,35.22706031,-85.09419774,500,ac,default,default,8DAVIDSON_TN_360048-8SEQUOYAH_NP_360081
1071,8DAVIDSON TN_360048,8SHELBY TN_360021,36.06703747,-86.9841046,35.38606284,-89.80340294,500,ac,default,default,8DAVIDSON_TN_360048-8SHELBY_TN_360021
1072,8DAVIDSON TN_360048,8TRICO STEEL_360014,36.06703747,-86.9841046,34.60872576,-87.05506218,500,ac,default,default,8DAVIDSON_TN_360048-8TRICO_STEEL_360014
1073,8DAVIDSON TN_360048,8UNION MS_360033,36.06703747,-86.9841046,34.37783096,-88.85850114,500,ac,default,default,8DAVIDSON_TN_360048-8UNION_MS_360033
1074,8DAVIDSON TN_360048,8VOLUNTEER_360097,36.06703747,-86.9841046,36.1219789,-83.81482256,500,ac,default,default,8DAVIDSON_TN_360048-8VOLUNTEER_360097
1075,8DAVIDSON TN_360048,8WEST POINT_360035,36.06703747,-86.9841046,33.63551392,-88.65363834,500,ac,default,default,8DAVIDSON_TN_360048-8WEST_POINT_360035
1076,8DAVIDSON TN_360048,8WID CRK FP_360065,36.06703747,-86.9841046,34.88726197,-85.75423778,500,ac,default,default,8DAVIDSON_TN_360048-8WID_CRK_FP_360065
1077,8DAVIDSON TN_360048,8WILSON TN_360071,36.06703747,-86.9841046,36.2052377,-86.46506033,500,ac,default,default,8DAVIDSON_TN_360048-8WILSON_TN_360071
1078,8E POINT AL_360058,8FRANKLIN TN_360069,34.19181783,-86.74805975,35.33506701,-86.11727644,500,ac,default,default,8E_POINT_AL_360058-8FRANKLIN_TN_360069
1079,8E POINT AL_360058,8GLEASON CT_360582,34.19181783,-86.74805975,36.24522988,-88.6114255,500,ac,default,default,8E_POINT_AL_360058-8GLEASON_CT_360582
1080,8E POINT AL_360058,8HAYWOOD TN_360542,34.19181783,-86.74805975,35.54308246,-89.19654872,500,ac,default,default,8E_POINT_AL_360058-8HAYWOOD_TN_360542
1081,8E POINT AL_360058,8HIWASSEE TN_360110,34.19181783,-86.74805975,35.60032498,-84.78911434,500,ac,default,default,8E_POINT_AL_360058-8HIWASSEE_TN_360110
1082,8E POINT AL_360058,8JACKSON TN_360019,34.19181783,-86.74805975,35.70901203,-88.79407261,500,ac,default,default,8E_POINT_AL_360058-8JACKSON_TN_360019
1083,8E POINT AL_360058,8JVILLE FP_360037,34.19181783,-86.74805975,36.02382902,-87.98154082,500,ac,default,default,8E_POINT_AL_360058-8JVILLE_FP_360037
1084,8E POINT AL_360058,8LAG CRK CC_360615,34.19181783,-86.74805975,35.65702785,-89.39460044,500,ac,default,default,8E_POINT_AL_360058-8LAG_CRK_CC_360615
1085,8E POINT AL_360058,8LAG CRK CT_360568,34.19181783,-86.74805975,36.27534882,-88.83423675,500,ac,default,default,8E_POINT_AL_360058-8LAG_CRK_CT_360568
1086,8E POINT AL_360058,8LIMESTONE_360088,34.19181783,-86.74805975,34.71890958,-86.84630969,500,ac,default,default,8E_POINT_AL_360058-8LIMESTONE_360088
1087,8E POINT AL_360058,8MADISON AL_360060,34.19181783,-86.74805975,34.79577878,-86.52158584,500,ac,default,default,8E_POINT_AL_360058-8MADISON_AL_360060
1088,8E POINT AL_360058,8MAGNOL CC1_360613,34.19181783,-86.74805975,34.8287922,-89.20041124,500,ac,default,default,8E_POINT_AL_360058-8MAGNOL_CC1_360613
1089,8E POINT AL_360058,8MARSHALL KY_360015,34.19181783,-86.74805975,37.02455006,-88.39384277,500,ac,default,default,8E_POINT_AL_360058-8MARSHALL_KY_360015
1090,8E POINT AL_360058,8MAURY TN_360050,34.19181783,-86.74805975,35.672863,-87.01861625,500,ac,default,default,8E_POINT_AL_360058-8MAURY_TN_360050
1091,8E POINT AL_360058,8MONTGOMERY_360044,34.19181783,-86.74805975,36.59438524,-87.25325857,500,ac,default,default,8E_POINT_AL_360058-8MONTGOMERY_360044
1092,8E POINT AL_360058,8PARADIS CC5_360185,34.19181783,-86.74805975,37.25966758,-86.97670194,500,ac,default,default,8E_POINT_AL_360058-8PARADIS_CC5_360185
1093,8E POINT AL_360058,8PARADISE CC_360117,34.19181783,-86.74805975,37.259697,-86.976991,500,ac,default,default,8E_POINT_AL_360058-8PARADISE_CC_360117
1094,8E POINT AL_360058,8PHIPPS B NP_360102,34.19181783,-86.74805975,36.46070569,-82.80788409,500,ac,default,default,8E_POINT_AL_360058-8PHIPPS_B_NP_360102
1095,8E POINT AL_360058,8PIN HOOK TN_360581,34.19181783,-86.74805975,36.04646628,-86.60595108,500,ac,default,default,8E_POINT_AL_360058-8PIN_HOOK_TN_360581
1096,8E POINT AL_360058,8PLATEAU TN_360077,34.19181783,-86.74805975,36.05858036,-85.14194112,500,ac,default,default,8E_POINT_AL_360058-8PLATEAU_TN_360077
1097,8E POINT AL_360058,8RACCOON MTN_360079,34.19181783,-86.74805975,35.05681146,-85.38724619,500,ac,default,default,8E_POINT_AL_360058-8RACCOON_MTN_360079
1098,8E POINT AL_360058,8RUTHERFORD_360010,34.19181783,-86.74805975,35.82791498,-86.59841524,500,ac,default,default,8E_POINT_AL_360058-8RUTHERFORD_360010
1099,8E POINT AL_360058,8SEQUOYAH NP_360081,34.19181783,-86.74805975,35.22706031,-85.09419774,500,ac,default,default,8E_POINT_AL_360058-8SEQUOYAH_NP_360081
1100,8E POINT AL_360058,8SHELBY TN_360021,34.19181783,-86.74805975,35.38606284,-89.80340294,500,ac,default,default,8E_POINT_AL_360058-8SHELBY_TN_360021
